; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 25 13:49:23 2019
; Channels (16/16)
; Sample rate: 4 MHz
; Sample count: 38.154112M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
4.1624255,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.16242625,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.16242675,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4.162428,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
4.162429,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4.1624295,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.16243075,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.16243175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.1624335,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.1624345,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.16243625,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.16243725,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.162439,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.16244,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.16244175,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.16244275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.16244425,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.1624455,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.162447,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4.162448,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
