; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 25 13:40:52 2019
; Channels (16/16)
; Sample rate: 4 MHz
; Sample count: 19.77056M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2.10091925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009195,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10092525,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10092575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009265,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10092825,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10092925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.100931,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.100932,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10093375,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10093475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009365,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.100938,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.100939,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10094,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10094175,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10094275,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009445,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009455,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009465,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10094725,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10094825,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10094875,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10095425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10095475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10095575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10095725,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10095825,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10096,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.100961,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10096275,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10096375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009655,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009665,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.100967,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10096825,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.10096925,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10097075,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.100972,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009735,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009745,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1009765,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1009775,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10097875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.10097925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.100981,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.110919,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11109875,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111005,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11110225,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111103,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11110375,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111105,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11110575,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11110625,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111075,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111085,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11111025,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11111125,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111113,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111114,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11111575,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11111675,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111185,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111195,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11112125,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11112225,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11112375,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111125,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111255,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111265,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111275,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11112925,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11113025,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111132,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111133,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11113475,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11113575,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111375,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111385,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11114,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11114125,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11114275,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11114375,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111455,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111465,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111147,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11114875,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11115,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11115175,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11115275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111545,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111555,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11115725,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11115825,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11116,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111161,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111625,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11116375,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11116525,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11116625,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111168,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111169,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11117075,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11117175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1111735,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1111745,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111175,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11117575,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11117625,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111178,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111315,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11131675,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113185,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113195,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11132,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11132125,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111322,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113225,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111324,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11132475,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113265,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11132925,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11133025,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111332,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111333,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11133475,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11133575,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113375,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113385,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11134025,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11134125,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11134275,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111344,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113455,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113465,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11134825,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11134925,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111351,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111352,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11135375,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11135475,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111355,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113565,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113575,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111359,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11136025,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113605,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11136175,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11136275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1113645,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1113655,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111366,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11144825,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11145125,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11145275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114545,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1114555,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111456,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11145725,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11145825,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114585,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11146,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11146075,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11146275,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1114635,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11146525,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11146625,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111468,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111469,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11147075,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11147175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11147225,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114735,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1114745,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111475,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114765,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11147725,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11147775,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114815,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111482,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11148275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1114845,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1114855,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11148725,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11148825,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11149,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111491,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11149275,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11149375,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11149525,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1114965,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111498,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111499,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11150075,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11150175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11150225,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11150275,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1115035,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1115045,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111505,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11151125,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111512,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11151225,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11151325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11151475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111516,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1115175,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1115185,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11152025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11152125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111523,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111524,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1115245,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11152575,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11152675,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11152725,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1115285,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1115295,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111531,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11153225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11153275,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111534,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111535,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11153625,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11153675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1115385,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1116765,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111678,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11167975,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11168075,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11168125,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1116825,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1116835,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11168375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11168525,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111686,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111688,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11168875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1116905,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1116915,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11169325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11169425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111696,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111697,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11169875,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11169975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1117015,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1117025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11170425,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11170525,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11170675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111708,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1117095,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1117105,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11171225,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11171325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11171375,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111715,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111716,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11171625,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11171775,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11171875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11171925,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1117205,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1117215,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111723,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11172425,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1117245,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111726,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11172675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11172725,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11181975,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118225,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111824,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11182575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11182675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11182725,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118285,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118295,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11182975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11183125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11183225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111834,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111835,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11183675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11183925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11184025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111842,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111843,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118435,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111845,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111846,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11184625,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11184775,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11184875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11184925,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118535,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11185375,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11185475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118565,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11185925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11186025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11186175,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111863,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118645,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118655,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11186725,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11186825,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11187,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111871,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118715,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11187275,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11187375,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11187475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118755,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118765,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11187675,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11188325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11188375,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11188475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11188625,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111889,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11189,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11189175,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11189275,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1118945,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1118955,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11189725,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11189825,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1119,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.111901,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1119025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11190375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.111904,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1119055,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1119065,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11190775,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11190825,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11191,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1120295,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11203125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.112033,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11203375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1120345,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11203575,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1120365,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2.112037,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11203825,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11203925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.112041,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.112042,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11204375,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11204475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1120465,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.1120475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.11204925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11205025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.112052,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.112053,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.1120545,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.11205575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
